user_id,user_gender,user_age,buy_count,cheese_texture,cheese_one_price,age_group,cheese_category_code,cheese_texture_code
1751881,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
1835210,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
5824726,1,50,1,후레쉬치즈,"6,860원",3.0,3,1
1752218,0,40,3,후레쉬치즈,"3,870원",2.0,1,1
2034072,1,40,1,후레쉬치즈,"6,240원",2.0,1,1
539603,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
2457697,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
5778844,1,20,1,후레쉬치즈,"3,870원",,1,1
5109491,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
744267,0,40,1,세미하드치즈,"5,500원",2.0,10,2
5262533,1,40,6,후레쉬치즈,"4,600원",2.0,3,1
4182156,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1924332,1,40,1,후레쉬치즈,"6,860원",2.0,3,1
5934647,1,40,6,후레쉬치즈,"3,990원",2.0,1,1
4921467,1,40,1,세미하드치즈,"5,500원",2.0,10,2
201470,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
54456,1,50,1,후레쉬치즈,"6,860원",3.0,3,1
5144245,1,30,3,후레쉬치즈,"3,870원",1.0,1,1
3860481,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
4961261,1,20,2,후레쉬치즈,"14,900원",,11,1
3043830,1,40,3,후레쉬치즈,"6,800원",2.0,1,1
64216,1,40,1,소프트치즈,"4,165원",2.0,7,4
5812384,1,50,1,소프트치즈,"4,165원",3.0,7,4
3877044,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
6239230,1,30,1,후레쉬치즈,"8,900원",1.0,1,1
5040296,1,40,1,세미하드치즈,"5,500원",2.0,10,2
425652,1,50,5,후레쉬치즈,"14,900원",3.0,11,1
5991285,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2451622,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2196477,1,30,1,세미하드치즈,"6,800원",1.0,9,2
5071038,1,40,1,후레쉬치즈,"11,900원",2.0,3,1
1504151,1,30,1,후레쉬치즈,"11,900원",1.0,3,1
2632599,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
5019865,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
775921,1,40,8,후레쉬치즈,"14,900원",2.0,11,1
2107077,1,20,1,후레쉬치즈,"15,900원",,1,1
6249917,1,30,1,후레쉬치즈,"6,600원",1.0,11,1
5912830,1,40,6,후레쉬치즈,"14,900원",2.0,11,1
1779161,1,60,5,후레쉬치즈,"3,870원",,1,1
4824791,1,20,4,후레쉬치즈,"14,900원",,11,1
75589,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
6223246,1,20,1,후레쉬치즈,"14,900원",,11,1
4362646,1,30,4,소프트치즈,"4,165원",1.0,7,4
2664002,1,40,5,세미하드,"4,200원",2.0,4,2
1313858,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
3715551,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2309714,1,50,1,후레쉬치즈,"15,900원",3.0,1,1
5711164,0,30,1,소프트치즈,"7,500원",1.0,2,4
2935417,1,20,3,후레쉬치즈,"15,900원",,1,1
5421355,1,20,1,후레쉬치즈,"6,800원",,1,1
4614340,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
6491770,1,30,1,하드치즈,"11,900원",1.0,5,3
5067648,1,30,2,세미하드치즈,"7,600원",1.0,2,2
4575593,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
974860,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
4033332,1,30,1,소프트치즈,"4,165원",1.0,8,4
503963,1,60,1,후레쉬치즈,"3,990원",,1,1
1018340,1,30,3,후레쉬치즈,"14,900원",1.0,11,1
3150290,0,30,1,소프트치즈,"4,165원",1.0,8,4
425652,1,50,5,후레쉬치즈,"14,900원",3.0,11,1
3576850,1,50,1,후레쉬치즈,"3,900원",3.0,1,1
3754117,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
4721795,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
6340290,1,30,1,후레쉬치즈,"6,900원",1.0,1,1
1356525,1,30,1,세미하드치즈,"5,500원",1.0,10,2
2747511,0,40,2,후레쉬치즈,"3,870원",2.0,1,1
5081698,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
2324291,1,40,3,후레쉬치즈,"4,900원",2.0,1,1
3673723,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
313505,1,30,2,후레쉬치즈,"4,900원",1.0,1,1
3334945,1,40,1,소프트치즈,"8,400원",2.0,8,4
4007347,1,10,5,후레쉬치즈,"14,900원",,11,1
755686,0,30,2,후레쉬치즈,"4,600원",1.0,3,1
4383996,1,30,1,후레쉬치즈,"8,900원",1.0,1,1
5429959,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
4817645,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
4404211,1,40,2,후레쉬치즈,"14,900원",2.0,11,1
1019497,1,30,1,소프트치즈,"4,165원",1.0,8,4
3029532,0,30,1,하드치즈,"5,900원",1.0,5,3
3955971,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
1604934,1,30,1,소프트치즈,"5,130원",1.0,8,4
33158,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
5672848,0,50,1,후레쉬치즈,"15,900원",3.0,1,1
4265371,1,30,1,후레쉬치즈,"8,240원",1.0,3,1
4944038,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
4367183,0,40,1,후레쉬치즈,"6,860원",2.0,3,1
3193004,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
1170639,1,30,5,소프트치즈,"4,165원",1.0,8,4
5850475,1,50,1,소프트치즈,"4,165원",3.0,8,4
5532293,1,30,1,하드치즈,"8,900원",1.0,5,3
658120,1,60,1,후레쉬치즈,"3,870원",,1,1
1259546,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
5821110,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
1629442,0,40,1,후레쉬치즈,"4,600원",2.0,3,1
4114716,1,50,2,후레쉬치즈,"3,870원",3.0,1,1
5370160,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6058308,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
798595,1,40,1,후레쉬치즈,"8,240원",2.0,3,1
4911288,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4276103,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
4283579,1,10,2,후레쉬치즈,"3,990원",,1,1
5880795,1,30,2,세미하드치즈,"10,500원",1.0,6,2
6164905,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
1721614,1,50,40,세미하드,"4,900원",3.0,1,2
1096314,1,50,1,소프트치즈,"8,400원",3.0,8,4
3371900,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3502206,1,40,2,후레쉬치즈,"3,990원",2.0,1,1
1109417,1,30,4,후레쉬치즈,"3,870원",1.0,1,1
773212,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
5933747,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
4436300,1,40,2,소프트치즈,"12,950원",2.0,8,4
2960145,1,30,2,소프트치즈,"5,130원",1.0,8,4
6257097,1,30,1,후레쉬치즈,"11,900원",1.0,3,1
2321849,1,50,2,소프트치즈,"4,165원",3.0,7,4
1592091,0,70,1,후레쉬치즈,"4,600원",,3,1
3682013,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
1343138,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
84230,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3508704,1,40,20,소프트치즈,"4,165원",2.0,8,4
1174878,1,40,3,후레쉬치즈,"6,240원",2.0,1,1
6092561,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
411126,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
1921720,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
3925391,0,30,1,후레쉬치즈,"14,900원",1.0,11,1
455067,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
5999473,1,30,1,소프트치즈,"4,165원",1.0,7,4
3763353,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
5456965,0,30,2,하드치즈,"7,400원",1.0,5,3
3567693,0,40,3,세미하드,"4,900원",2.0,4,2
1906257,1,40,1,후레쉬치즈,"11,900원",2.0,3,1
6424284,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
2257968,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
5161466,1,40,5,후레쉬치즈,"4,600원",2.0,1,1
977619,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
4075145,1,30,3,후레쉬치즈,"3,870원",1.0,1,1
6529708,1,30,1,후레쉬치즈,"6,860원",1.0,3,1
4699658,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
6182660,1,40,2,후레쉬치즈,"4,900원",2.0,1,1
3421154,1,30,2,세미하드,"4,200원",1.0,4,2
3255109,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
688030,0,30,2,소프트치즈,"8,400원",1.0,8,4
5839142,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
5541904,1,50,1,소프트치즈,"4,165원",3.0,7,4
2206231,1,40,1,세미하드치즈,"5,500원",2.0,10,2
6371624,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
3723887,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
3514157,0,60,1,후레쉬치즈,"3,870원",,1,1
3401495,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1818490,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
938890,1,20,1,소프트치즈,"4,165원",,7,4
5762698,1,40,1,하드치즈,"7,400원",2.0,5,3
3720812,1,40,2,후레쉬치즈,"15,900원",2.0,1,1
2987285,1,40,10,후레쉬치즈,"14,900원",2.0,11,1
5836844,1,30,1,소프트치즈,"8,400원",1.0,8,4
6443283,1,50,2,후레쉬치즈,"4,600원",3.0,3,1
3023240,1,50,1,후레쉬치즈,"4,600원",3.0,1,1
6537629,1,40,1,하드치즈,"7,900원",2.0,5,3
2178130,1,30,1,소프트치즈,"12,950원",1.0,8,4
4060096,1,40,1,세미하드치즈,"5,500원",2.0,10,2
6491770,1,30,1,하드치즈,"11,900원",1.0,5,3
6139984,1,40,2,하드치즈,"7,900원",2.0,5,3
5813316,1,40,6,후레쉬치즈,"3,870원",2.0,1,1
4570075,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
574386,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
259318,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
3202030,1,30,10,후레쉬치즈,"14,900원",1.0,11,1
2580273,1,40,2,후레쉬치즈,"15,900원",2.0,1,1
2812961,0,40,2,후레쉬치즈,"3,990원",2.0,1,1
5880795,1,30,2,후레쉬치즈,"6,860원",1.0,3,1
3437842,1,50,1,하드치즈,"7,200원",3.0,10,3
2518252,1,40,1,소프트치즈,"4,165원",2.0,7,4
4557779,1,40,1,세미하드치즈,"5,500원",2.0,10,2
4392695,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
4668818,1,40,1,하드치즈,"6,400원",2.0,10,3
807402,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
4962360,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
4979147,1,30,2,후레쉬치즈,"8,400원",1.0,1,1
3984594,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
3307165,1,50,1,후레쉬치즈,"4,600원",3.0,3,1
3993186,1,30,3,후레쉬치즈,"3,870원",1.0,1,1
3152484,1,30,5,후레쉬치즈,"3,870원",1.0,1,1
220016,1,40,1,후레쉬치즈,"3,900원",2.0,1,1
5425689,1,50,1,후레쉬치즈,"6,800원",3.0,1,1
4112763,1,20,2,후레쉬치즈,"6,900원",,1,1
2037255,1,50,1,후레쉬치즈,"15,900원",3.0,1,1
1930972,1,30,6,후레쉬치즈,"7,900원",1.0,11,1
5754828,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
3283110,1,20,20,후레쉬치즈,"3,870원",,1,1
3615611,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5954018,1,30,3,후레쉬치즈,"3,990원",1.0,1,1
2315884,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
4748062,1,50,1,후레쉬치즈,"3,870원",3.0,1,1
4682795,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
913870,1,20,1,후레쉬치즈,"14,900원",,11,1
1886045,0,40,10,후레쉬치즈,"14,900원",2.0,11,1
2008323,1,40,5,후레쉬치즈,"6,600원",2.0,11,1
73146,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2574391,1,20,1,세미하드치즈,"7,600원",,2,2
800083,1,40,1,하드치즈,"7,900원",2.0,5,3
5593710,1,20,1,후레쉬치즈,"4,900원",,1,1
5654895,1,40,1,연성치즈,"13,500원",2.0,2,5
2649237,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
3562060,1,30,1,세미하드치즈,"5,500원",1.0,10,2
1732146,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
10097,1,30,1,후레쉬치즈,"6,860원",1.0,3,1
3607255,1,20,1,후레쉬치즈,"3,870원",,1,1
4659976,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
5672074,1,40,10,후레쉬치즈,"4,600원",2.0,3,1
1382619,1,30,4,후레쉬치즈,"8,240원",1.0,3,1
325745,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
509839,1,30,1,하드치즈,"5,900원",1.0,5,3
1303482,0,50,1,하드치즈,"7,200원",3.0,10,3
3226132,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
2393482,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
181350,1,40,1,후레쉬치즈,"5,500원",2.0,1,1
1390400,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
6350922,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
6514725,0,20,30,소프트치즈,"4,165원",,8,4
6276761,1,40,4,후레쉬치즈,"14,900원",2.0,11,1
4179791,1,40,1,후레쉬치즈,"11,900원",2.0,3,1
385690,0,20,1,후레쉬치즈,"3,990원",,1,1
703442,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
3277370,1,30,5,후레쉬치즈,"14,900원",1.0,11,1
130042,1,50,1,세미하드치즈,"5,500원",3.0,10,2
2688298,1,50,1,후레쉬치즈,"15,900원",3.0,1,1
2819144,1,30,2,후레쉬치즈,"6,240원",1.0,1,1
2729982,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6356103,0,40,1,후레쉬치즈,"3,870원",2.0,1,1
5434173,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
1416392,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
5380000,1,30,2,후레쉬치즈,"6,240원",1.0,1,1
4681922,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
5291163,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4455495,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
8613,1,50,1,소프트치즈,"8,400원",3.0,8,4
6455252,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
297123,1,40,1,소프트치즈,"4,165원",2.0,8,4
1123215,1,40,2,후레쉬치즈,"6,240원",2.0,1,1
5397339,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
6294157,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
1226806,0,40,3,후레쉬치즈,"6,860원",2.0,3,1
334285,0,30,1,소프트치즈,"5,130원",1.0,8,4
4416501,1,40,3,후레쉬치즈,"3,870원",2.0,1,1
3182597,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
1153263,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
3253934,1,50,2,하드치즈,"7,900원",3.0,5,3
1103244,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
2861268,1,40,1,후레쉬치즈,"11,900원",2.0,3,1
755720,1,30,10,후레쉬치즈,"4,600원",1.0,3,1
4670712,1,40,2,후레쉬치즈,"3,990원",2.0,1,1
5422016,1,50,1,후레쉬치즈,"6,240원",3.0,1,1
1593016,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
6518817,1,30,3,후레쉬치즈,"6,860원",1.0,3,1
2379712,1,30,1,세미하드치즈,"5,900원",1.0,4,2
2252,0,50,1,후레쉬치즈,"6,800원",3.0,1,1
5531638,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
1694936,1,40,2,후레쉬치즈,"11,900원",2.0,3,1
1242759,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
3302025,0,40,3,후레쉬치즈,"14,900원",2.0,11,1
1907218,1,30,1,소프트치즈,"4,165원",1.0,8,4
5740806,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
1808560,1,30,1,후레쉬치즈,"4,600원",1.0,3,1
4002488,1,40,2,후레쉬치즈,"6,800원",2.0,1,1
3374187,1,40,1,후레쉬치즈,"3,990원",2.0,1,1
5781353,1,20,2,후레쉬치즈,"14,900원",,11,1
1407490,1,30,1,후레쉬치즈,"3,900원",1.0,1,1
5424611,1,40,10,후레쉬치즈,"5,500원",2.0,1,1
3554625,1,30,2,후레쉬치즈,"3,900원",1.0,1,1
1764700,1,20,1,후레쉬치즈,"3,990원",,1,1
6134445,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
1366405,1,30,1,소프트치즈,"8,400원",1.0,8,4
1877056,1,40,5,후레쉬치즈,"3,870원",2.0,1,1
3522725,1,40,3,세미하드치즈,"5,500원",2.0,10,2
6054158,1,30,1,세미하드,"4,900원",1.0,1,2
1161274,1,30,4,후레쉬치즈,"3,870원",1.0,1,1
2738563,1,40,6,후레쉬치즈,"3,870원",2.0,1,1
1952945,1,30,1,하드치즈,"7,200원",1.0,10,3
2238150,0,20,6,하드치즈,"7,400원",,5,3
5465163,1,30,1,후레쉬치즈,"6,600원",1.0,11,1
3055363,1,50,1,후레쉬치즈,"4,600원",3.0,3,1
5965057,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
1653205,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
609610,0,30,1,후레쉬치즈,"6,900원",1.0,1,1
5724029,1,40,10,후레쉬치즈,"6,600원",2.0,11,1
4663536,0,40,1,후레쉬치즈,"3,990원",2.0,1,1
3990598,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
5191732,0,70,1,후레쉬치즈,"3,870원",,1,1
5352713,1,40,3,세미하드치즈,"6,800원",2.0,9,2
3105866,1,20,1,후레쉬치즈,"3,990원",,1,1
3847865,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
2565602,1,40,4,소프트치즈,"8,400원",2.0,8,4
219462,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
3055283,0,20,1,후레쉬치즈,"3,870원",,1,1
3327532,1,30,3,소프트치즈,"4,165원",1.0,8,4
6302488,1,20,1,후레쉬치즈,"14,900원",,11,1
4449975,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
1778965,1,50,1,후레쉬치즈,"7,900원",3.0,11,1
595329,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
5853146,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
3493840,1,30,2,후레쉬치즈,"4,600원",1.0,3,1
3208807,1,40,2,후레쉬치즈,"3,990원",2.0,1,1
2147435,1,30,1,후레쉬치즈,"6,600원",1.0,11,1
2360520,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
6359869,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
1495904,1,40,1,후레쉬치즈,"6,860원",2.0,3,1
2988627,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
5207091,0,20,10,후레쉬치즈,"14,900원",,11,1
4283690,1,30,2,후레쉬치즈,"5,500원",1.0,1,1
4761530,1,30,9,후레쉬치즈,"14,900원",1.0,11,1
4337406,1,40,2,하드치즈,"7,400원",2.0,5,3
2420655,1,40,3,후레쉬치즈,"3,870원",2.0,1,1
2362271,1,30,1,후레쉬치즈,"6,860원",1.0,3,1
4976810,0,40,1,후레쉬치즈,"7,900원",2.0,11,1
6207303,1,40,1,세미하드치즈,"5,900원",2.0,4,2
1979005,1,30,3,후레쉬치즈,"3,900원",1.0,1,1
5737083,1,30,1,세미하드치즈,"5,500원",1.0,10,2
3335935,1,50,1,후레쉬치즈,"6,860원",3.0,3,1
967970,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
6400769,0,40,1,후레쉬치즈,"4,600원",2.0,1,1
1858217,1,50,1,후레쉬치즈,"5,500원",3.0,1,1
6454280,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
597222,1,40,1,세미하드치즈,"7,600원",2.0,2,2
2890850,1,30,2,후레쉬치즈,"3,990원",1.0,1,1
215338,1,30,1,하드치즈,"7,900원",1.0,5,3
5446836,1,20,1,후레쉬치즈,"6,800원",,1,1
484264,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4573229,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
4847907,1,20,6,후레쉬치즈,"3,990원",,1,1
1762595,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
1537331,1,40,1,세미하드치즈,"5,500원",2.0,10,2
1493003,1,30,2,하드치즈,"7,400원",1.0,5,3
6149549,1,40,1,소프트치즈,"4,165원",2.0,8,4
4119632,1,40,1,하드치즈,"7,400원",2.0,5,3
5352713,1,40,1,소프트치즈,"8,400원",2.0,8,4
4062091,1,20,20,후레쉬치즈,"6,600원",,11,1
1102193,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
529740,1,20,1,소프트치즈,"4,165원",,7,4
2071731,1,40,1,소프트치즈,"4,165원",2.0,8,4
1617288,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
4957723,1,40,1,후레쉬치즈,"4,600원",2.0,1,1
5732335,0,20,2,후레쉬치즈,"14,900원",,11,1
2880685,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
5584840,1,20,1,소프트치즈,"8,400원",,8,4
6380057,1,30,1,후레쉬치즈,"6,860원",1.0,3,1
393059,1,30,3,후레쉬치즈,"14,900원",1.0,11,1
2745813,1,40,2,후레쉬치즈,"3,870원",2.0,1,1
4618324,0,50,4,후레쉬치즈,"3,870원",3.0,1,1
344899,1,20,1,후레쉬치즈,"5,500원",,1,1
5750140,1,60,1,세미하드치즈,"5,500원",,10,2
731140,1,30,1,소프트치즈,"4,165원",1.0,8,4
5511951,1,30,4,후레쉬치즈,"3,990원",1.0,1,1
3016673,1,40,1,세미하드치즈,"5,900원",2.0,4,2
526358,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
5423783,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
4700106,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
1600849,1,40,3,후레쉬치즈,"3,870원",2.0,1,1
6006516,1,50,1,후레쉬치즈,"6,800원",3.0,1,1
3597872,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
1385788,1,30,1,후레쉬치즈,"6,900원",1.0,1,1
4302043,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
6462396,1,30,1,후레쉬치즈,"5,500원",1.0,1,1
2825977,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
1010135,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
2799168,1,20,1,후레쉬치즈,"14,900원",,11,1
1981525,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
3556350,1,40,1,후레쉬치즈,"14,900원",2.0,11,1
5125414,0,30,1,소프트치즈,"11,900원",1.0,7,4
1900608,1,50,2,후레쉬치즈,"3,870원",3.0,1,1
3195903,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
3307687,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
2864785,0,40,1,소프트치즈,"6,400원",2.0,2,4
1348350,0,40,1,후레쉬치즈,"5,500원",2.0,1,1
4789955,1,30,1,후레쉬치즈,"4,600원",1.0,1,1
5066426,1,40,3,후레쉬치즈,"8,240원",2.0,3,1
6280851,1,30,1,세미하드치즈,"5,500원",1.0,10,2
973251,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
1924418,1,30,2,후레쉬치즈,"14,900원",1.0,11,1
6257562,0,30,1,후레쉬치즈,"9,600원",1.0,1,1
6281763,1,30,2,후레쉬치즈,"3,870원",1.0,1,1
1710522,1,20,2,후레쉬치즈,"6,860원",,3,1
3440466,1,40,1,세미하드,"4,900원",2.0,1,2
3660606,1,40,1,세미하드치즈,"5,500원",2.0,10,2
1650274,1,30,8,후레쉬치즈,"4,600원",1.0,1,1
2938490,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
1262256,1,40,3,후레쉬치즈,"14,900원",2.0,11,1
3934477,1,30,1,후레쉬치즈,"3,990원",1.0,1,1
2279329,1,40,1,후레쉬치즈,"3,870원",2.0,1,1
1910683,0,30,1,후레쉬치즈,"4,600원",1.0,1,1
1862711,1,10,1,후레쉬치즈,"14,900원",,11,1
4671779,0,30,1,후레쉬치즈,"6,800원",1.0,1,1
1718175,1,20,1,후레쉬치즈,"3,990원",,1,1
1747758,1,50,1,세미하드치즈,"5,500원",3.0,10,2
4447021,1,30,1,후레쉬치즈,"7,900원",1.0,11,1
2730041,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
1845262,1,30,1,후레쉬치즈,"3,870원",1.0,1,1
437660,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
3933301,1,40,1,세미하드치즈,"7,600원",2.0,2,2
4811786,0,30,5,후레쉬치즈,"14,900원",1.0,11,1
5850014,1,50,2,후레쉬치즈,"4,600원",3.0,3,1
3967926,1,30,1,후레쉬치즈,"11,900원",1.0,3,1
5455211,0,40,1,후레쉬치즈,"4,600원",2.0,1,1
5160935,1,30,10,후레쉬치즈,"3,990원",1.0,1,1
1652403,1,40,1,후레쉬치즈,"15,900원",2.0,1,1
6148998,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
2804278,1,20,1,후레쉬치즈,"15,900원",,1,1
3941547,1,40,2,후레쉬치즈,"3,990원",2.0,1,1
1143761,0,40,1,소프트치즈,"4,165원",2.0,8,4
3666176,1,40,1,후레쉬치즈,"6,800원",2.0,1,1
5234629,1,50,1,후레쉬치즈,"4,600원",3.0,3,1
2555426,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
3612075,1,40,1,소프트치즈,"4,165원",2.0,8,4
2694710,0,40,1,후레쉬치즈,"4,600원",2.0,1,1
2674577,1,40,1,하드치즈,"7,900원",2.0,5,3
5366254,1,30,3,후레쉬치즈,"3,990원",1.0,1,1
4678369,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
4646366,1,40,2,후레쉬치즈,"3,900원",2.0,1,1
6140635,1,30,5,소프트치즈,"4,165원",1.0,8,4
1213287,1,20,2,후레쉬치즈,"14,900원",,11,1
3172921,1,30,1,후레쉬치즈,"14,900원",1.0,11,1
1264566,1,30,1,후레쉬치즈,"15,900원",1.0,1,1
147259,0,40,2,후레쉬치즈,"4,600원",2.0,1,1
2961517,1,40,4,후레쉬치즈,"14,900원",2.0,11,1
4723435,1,40,1,후레쉬치즈,"4,600원",2.0,3,1
4781946,1,40,1,소프트치즈,"4,165원",2.0,8,4
4155767,1,40,4,후레쉬치즈,"11,900원",2.0,3,1
5234629,1,50,1,후레쉬치즈,"4,600원",3.0,3,1
803973,0,40,1,후레쉬치즈,"4,600원",2.0,1,1
4201285,0,40,1,후레쉬치즈,"7,900원",2.0,11,1
6464847,1,40,1,소프트치즈,"5,130원",2.0,8,4
5061438,0,30,1,후레쉬치즈,"3,870원",1.0,1,1
6425660,0,40,2,후레쉬치즈,"14,900원",2.0,11,1
1613384,1,40,1,후레쉬치즈,"7,900원",2.0,11,1
2416486,1,30,1,후레쉬치즈,"6,800원",1.0,1,1
1477200,1,20,1,소프트치즈,"4,165원",,8,4
